base_price,competitor_price,demand,inventory,time_to_event,distance,demand_ratio,final_price,season_Autumn,season_Monsoon,season_Summer,season_Winter,customer_type_New,customer_type_Premium,customer_type_Regular
1296,4834,774,405,268,547,1.9111111111111112,2180.03,1,0,0,0,0,1,0
1872,1697,49,97,435,1537,0.5051546391752577,2252.12,1,0,0,0,0,0,1
261,2625,174,370,450,1641,0.4702702702702703,308.96,1,0,0,0,0,1,0
4076,4893,40,284,297,1712,0.14084507042253522,4574.62,1,0,0,0,0,1,0
1851,3861,538,345,639,49,1.5594202898550724,2968.38,0,1,0,0,0,1,0
875,2842,658,35,137,168,18.8,6341.3,0,1,0,0,0,1,0
1039,4735,886,416,590,1854,2.1298076923076925,1796.79,0,1,0,0,0,0,1
3320,4525,841,130,719,1807,6.469230769230769,9840.5,0,0,1,0,0,1,0
639,569,834,298,397,1694,2.7986577181208054,1184.12,0,1,0,0,0,1,0
1561,3930,918,371,184,21,2.4743935309973044,2829.3,0,0,1,0,1,0,0
455,633,686,450,412,392,1.5244444444444445,711.68,0,1,0,0,1,0,0
3704,4662,407,39,601,903,10.435897435897436,16061.32,1,0,0,0,1,0,0
3423,4155,468,416,320,1129,1.125,4865.49,0,0,0,1,1,0,0
334,3779,802,211,576,1314,3.800947867298578,775.14,0,0,1,0,0,0,1
1648,4187,232,391,326,1657,0.5933503836317136,1949.18,0,0,0,1,1,0,0
2196,861,643,45,567,1728,14.28888888888889,12682.03,0,0,0,1,1,0,0
4313,990,87,134,417,1450,0.6492537313432836,5323.58,1,0,0,0,1,0,0
2201,2455,834,232,700,229,3.5948275862068964,4596.07,1,0,0,0,0,0,1
1773,2055,848,244,703,1205,3.4754098360655736,3924.13,0,0,1,0,0,1,0
2200,3071,609,133,607,352,4.578947368421052,5709.93,0,0,1,0,1,0,0
3757,1772,634,479,90,225,1.3235908141962422,5652.26,0,0,1,0,0,1,0
4753,2936,621,180,441,1990,3.45,10450.51,0,1,0,0,1,0,0
3696,3744,947,495,75,234,1.9131313131313132,6324.14,0,1,0,0,0,0,1
3848,2397,947,459,574,266,2.0631808278867103,6555.15,0,0,0,1,0,0,1
3273,4161,824,190,267,858,4.336842105263158,8043.83,0,0,1,0,0,0,1
1915,3266,893,224,633,314,3.986607142857143,4325.77,0,0,0,1,0,1,0
3941,1419,437,127,312,499,3.440944881889764,8209.22,0,1,0,0,0,0,1
2105,283,434,236,483,877,1.8389830508474576,3465.22,0,0,0,1,0,1,0
4593,1383,396,388,28,1242,1.0206185567010309,6440.02,0,0,0,1,0,0,1
774,2946,248,453,342,211,0.5474613686534217,936.91,0,0,1,0,1,0,0
486,2333,867,46,426,99,18.847826086956523,3363.47,0,0,1,0,1,0,0
2258,4188,632,326,535,1645,1.9386503067484662,3912.02,0,0,0,1,1,0,0
2761,1532,99,105,410,1412,0.9428571428571428,3725.61,0,1,0,0,1,0,0
2164,3240,394,129,611,345,3.054263565891473,4555.82,0,0,0,1,0,1,0
3951,1896,984,446,285,1277,2.2062780269058297,7132.65,0,1,0,0,0,0,1
3353,4822,148,21,622,904,7.0476190476190474,11110.14,0,0,0,1,0,1,0
4736,2155,656,131,715,524,5.00763358778626,11861.67,0,0,0,1,0,1,0
4366,3436,533,44,106,118,12.113636363636363,20831.17,0,0,1,0,1,0,0
839,882,253,498,504,600,0.5080321285140562,1007.25,0,0,0,1,0,0,1
1501,1607,514,260,46,856,1.976923076923077,2547.31,0,1,0,0,0,1,0
3359,4970,431,76,447,209,5.671052631578948,9432.61,0,0,0,1,0,1,0
2377,3954,191,491,144,1433,0.3890020366598778,2874.13,0,0,0,1,0,1,0
4004,776,204,47,537,481,4.340425531914893,9828.77,0,1,0,0,0,1,0
4023,1930,883,289,62,923,3.055363321799308,7978.2,0,0,0,1,0,0,1
4314,4190,643,239,82,1666,2.690376569037657,8407.42,0,0,0,1,1,0,0
3327,4406,62,346,336,329,0.1791907514450867,3612.11,0,0,0,1,1,0,0
2931,1460,995,177,211,1207,5.621468926553672,7923.4,0,0,0,1,0,1,0
3858,4685,999,458,400,1978,2.1812227074235806,6492.68,0,1,0,0,0,0,1
2612,2786,937,450,709,417,2.082222222222222,4244.79,1,0,0,0,0,0,1
2251,290,877,337,347,1107,2.602373887240356,4342.02,0,1,0,0,0,1,0
3775,942,694,255,198,254,2.7215686274509805,7287.2,0,1,0,0,0,0,1
2845,434,188,88,377,945,2.1363636363636362,4934.75,1,0,0,0,0,1,0
3966,1210,302,123,162,5,2.4552845528455283,7343.27,0,1,0,0,1,0,0
3864,678,384,310,208,303,1.238709677419355,5646.31,0,0,0,1,1,0,0
2322,161,68,226,427,980,0.3008849557522124,2674.76,0,1,0,0,1,0,0
2892,486,63,209,44,1560,0.3014354066985646,3419.18,0,0,0,1,0,1,0
1797,1269,923,390,491,1657,2.3666666666666667,3208.37,0,0,1,0,0,1,0
3562,2300,778,361,279,607,2.155124653739612,6336.98,0,0,0,1,1,0,0
4163,4814,254,251,146,1452,1.0119521912350598,5853.72,0,0,0,1,0,1,0
1624,1783,158,22,69,964,7.181818181818182,5225.19,0,1,0,0,0,0,1
4860,586,805,375,652,736,2.1466666666666665,8352.39,0,1,0,0,1,0,0
132,3832,377,216,522,1775,1.7453703703703705,217.91,0,1,0,0,0,0,1
4125,640,25,271,111,1251,0.09225092250922509,4591.37,0,0,1,0,0,0,1
2666,2160,185,106,549,1678,1.7452830188679245,4071.63,1,0,0,0,0,1,0
2903,4346,549,80,593,1956,6.8625,9077.61,0,0,0,1,0,1,0
3996,1338,415,490,608,1587,0.8469387755102041,5223.73,1,0,0,0,1,0,0
3809,1090,476,312,55,390,1.5256410256410255,5578.53,1,0,0,0,0,1,0
819,4567,889,358,644,1681,2.483240223463687,1466.38,0,0,1,0,0,1,0
4679,2399,138,239,223,850,0.5774058577405857,5631.3,0,0,0,1,0,0,1
1072,4007,232,366,575,1864,0.6338797814207651,1303.23,0,0,0,1,0,1,0
3818,4388,893,309,524,819,2.8899676375404533,7410.91,0,0,1,0,1,0,0
4502,1180,253,41,146,1588,6.170731707317073,13879.79,0,0,1,0,0,1,0
4652,297,435,259,264,12,1.6795366795366795,7166.74,0,0,0,1,1,0,0
2307,2294,363,263,544,337,1.3802281368821292,3452.14,0,0,1,0,0,0,1
4526,1698,759,268,468,607,2.832089552238806,8838.18,0,1,0,0,0,0,1
4420,1700,753,191,561,1907,3.9424083769633507,10436.74,0,0,0,1,0,0,1
3130,3792,335,349,187,129,0.9598853868194842,4190.17,1,0,0,0,1,0,0
3675,3965,613,471,343,11,1.3014861995753715,5224.13,0,1,0,0,0,0,1
3216,783,12,485,99,490,0.024742268041237112,3528.71,1,0,0,0,0,0,1
3385,3183,488,175,679,272,2.7885714285714287,6734.62,0,0,1,0,0,1,0
743,4089,985,13,306,1381,75.76923076923077,18727.79,1,0,0,0,1,0,0
4811,432,90,472,199,881,0.1906779661016949,5133.63,0,1,0,0,0,0,1
294,1871,53,154,154,1116,0.34415584415584416,324.88,0,0,1,0,0,1,0
4096,4300,164,174,96,9,0.9425287356321839,5350.13,0,1,0,0,0,1,0
588,2821,956,353,575,887,2.7082152974504248,1086.69,0,0,1,0,0,0,1
2304,906,545,495,706,1147,1.101010101010101,3106.78,0,0,0,1,1,0,0
2757,1164,925,371,359,776,2.4932614555256065,4945.53,1,0,0,0,0,0,1
3376,988,937,114,399,281,8.219298245614034,12095.85,1,0,0,0,0,1,0
1202,3023,108,45,376,458,2.4,2223.42,0,0,0,1,1,0,0
1341,420,406,323,602,936,1.256965944272446,1977.7,0,0,0,1,0,1,0
615,4057,889,178,328,451,4.99438202247191,1552.5,1,0,0,0,0,0,1
492,2482,180,17,272,1655,10.588235294117647,2255.6,0,0,0,1,1,0,0
730,3331,157,460,597,1431,0.34130434782608693,865.27,0,0,1,0,0,0,1
3816,2411,132,423,295,1726,0.3120567375886525,4241.45,1,0,0,0,0,0,1
1947,3701,121,95,395,791,1.2736842105263158,2724.46,0,1,0,0,0,0,1
2755,1600,139,445,472,812,0.31235955056179776,3039.54,0,0,0,1,0,1,0
1079,1668,77,106,548,56,0.7264150943396226,1410.31,0,0,1,0,1,0,0
4629,3381,868,418,18,708,2.076555023923445,7690.23,1,0,0,0,1,0,0
3502,1619,837,445,77,379,1.8808988764044945,5518.04,1,0,0,0,0,1,0
3971,2018,738,324,49,1526,2.2777777777777777,6966.49,0,0,1,0,1,0,0
377,4189,909,39,498,1010,23.307692307692307,3226.64,0,0,0,1,1,0,0
332,1965,901,110,426,23,8.190909090909091,1182.77,1,0,0,0,0,0,1
1652,1505,617,76,556,1801,8.118421052631579,5949.41,0,0,0,1,0,0,1
3370,2823,666,397,621,1269,1.6775818639798488,5163.65,0,0,1,0,0,1,0
2509,104,906,358,129,772,2.53072625698324,4603.3,0,1,0,0,1,0,0
3612,1268,554,450,519,1442,1.231111111111111,5123.57,0,0,1,0,0,1,0
125,2498,295,72,304,231,4.097222222222222,290.74,0,0,0,1,0,1,0
560,2730,14,41,112,210,0.34146341463414637,646.12,1,0,0,0,0,1,0
3864,447,127,96,363,1186,1.3229166666666667,5447.34,0,0,0,1,0,1,0
3531,4320,661,220,66,1401,3.0045454545454544,6776.4,0,0,0,1,0,0,1
3583,1913,239,472,31,866,0.5063559322033898,4234.84,0,1,0,0,0,1,0
2094,3442,169,60,295,1194,2.816666666666667,3908.15,1,0,0,0,1,0,0
590,2674,303,72,319,899,4.208333333333333,1368.62,0,1,0,0,0,0,1
1172,3925,770,89,14,1363,8.651685393258427,4224.28,0,1,0,0,0,0,1
3273,4693,794,352,570,1826,2.2556818181818183,5680.33,0,0,1,0,0,1,0
315,152,195,241,242,1498,0.8091286307053942,399.82,0,0,1,0,0,0,1
1823,248,886,375,353,1251,2.3626666666666667,3393.06,1,0,0,0,0,0,1
1692,602,561,110,248,873,5.1,4648.12,0,1,0,0,0,0,1
2706,969,233,138,610,363,1.6884057971014492,4199.12,0,1,0,0,0,0,1
258,3621,161,28,468,1503,5.75,736.48,0,0,0,1,0,0,1
4881,4414,149,366,388,1579,0.40710382513661203,6000.62,0,0,0,1,0,0,1
3413,3971,376,428,674,475,0.8785046728971962,4538.52,0,0,1,0,1,0,0
2941,1400,137,456,442,195,0.30043859649122806,3478.09,0,1,0,0,0,0,1
1876,2599,360,103,342,933,3.495145631067961,4160.65,1,0,0,0,0,0,1
2152,4133,156,90,516,1036,1.7333333333333334,3578.94,0,1,0,0,0,1,0
2395,3389,294,112,45,1519,2.625,4411.93,0,0,1,0,0,0,1
1796,4933,478,378,419,784,1.2645502645502646,2488.1,1,0,0,0,0,0,1
3093,3953,227,163,203,1086,1.392638036809816,4430.81,0,1,0,0,0,1,0
2569,2551,445,278,715,529,1.6007194244604317,4019.92,0,0,0,1,1,0,0
2046,4485,741,127,539,271,5.834645669291339,5925.71,0,1,0,0,1,0,0
3909,438,154,351,386,538,0.43874643874643876,4555.54,0,0,1,0,0,0,1
2883,2924,850,288,630,1581,2.951388888888889,5570.85,0,0,1,0,1,0,0
3744,1793,286,372,360,1922,0.7688172043010753,4934.39,0,1,0,0,1,0,0
2600,1086,763,234,468,657,3.2606837606837606,5318.47,0,0,1,0,1,0,0
3745,3590,69,484,205,65,0.14256198347107438,4141.02,0,0,0,1,1,0,0
2745,2833,619,428,247,862,1.4462616822429906,4216.36,0,0,0,1,0,0,1
2449,3867,852,277,49,1504,3.0758122743682312,4911.5,0,0,0,1,0,0,1
2032,4176,384,146,366,1822,2.6301369863013697,3705.64,0,1,0,0,0,1,0
3394,2106,413,235,253,490,1.7574468085106383,5629.61,0,0,1,0,0,0,1
1857,3207,890,343,78,1092,2.5947521865889214,3333.43,0,0,0,1,0,0,1
1216,4568,702,238,632,362,2.9495798319327733,2482.12,1,0,0,0,1,0,0
2667,3430,123,332,417,1836,0.3704819277108434,3211.37,0,0,1,0,1,0,0
3599,3141,504,117,35,1632,4.3076923076923075,8721.09,0,0,1,0,0,0,1
592,630,624,309,438,572,2.0194174757281553,1010.49,1,0,0,0,0,0,1
3406,1023,345,454,312,995,0.7599118942731278,4332.22,0,0,1,0,1,0,0
719,4218,840,414,143,769,2.028985507246377,1253.99,0,0,0,1,0,0,1
3332,340,578,16,197,1043,36.125,40482.66,0,0,1,0,0,0,1
3923,1996,294,137,260,545,2.145985401459854,6809.59,0,0,0,1,1,0,0
2480,3424,138,362,366,979,0.3812154696132597,2764.12,0,0,0,1,1,0,0
1646,913,901,492,596,932,1.83130081300813,2789.98,0,0,0,1,0,1,0
3663,4850,987,276,192,91,3.5760869565217392,8312.78,0,1,0,0,0,0,1
1705,882,324,182,487,973,1.7802197802197801,2801.4,0,0,1,0,1,0,0
3852,4155,969,425,534,238,2.28,6761.31,1,0,0,0,1,0,0
4775,107,607,223,24,462,2.7219730941704037,8829.16,0,1,0,0,0,0,1
1990,3873,721,256,75,1048,2.81640625,3852.2,0,1,0,0,0,0,1
1375,4770,80,115,646,1251,0.6956521739130435,1793.49,0,1,0,0,1,0,0
2843,3239,354,92,394,851,3.847826086956522,6495.53,0,1,0,0,0,0,1
2593,3889,999,301,679,1405,3.318936877076412,5447.77,0,0,0,1,0,1,0
456,4151,107,383,458,921,0.2793733681462141,536.2,0,0,0,1,1,0,0
969,617,309,430,110,907,0.7186046511627907,1214.78,1,0,0,0,1,0,0
985,3290,185,212,90,777,0.8726415094339622,1349.75,0,0,1,0,0,0,1
2101,3202,754,50,37,1030,15.08,12115.95,1,0,0,0,1,0,0
1383,4678,893,214,563,570,4.172897196261682,3115.09,0,0,1,0,0,0,1
719,2816,84,357,572,612,0.23529411764705882,826.09,0,0,0,1,0,1,0
982,678,152,58,584,634,2.6206896551724137,1908.03,0,0,1,0,0,1,0
896,4582,940,152,640,1381,6.184210526315789,2682.23,0,0,1,0,0,1,0
3742,4607,32,150,307,1181,0.21333333333333335,4162.55,0,1,0,0,1,0,0
3525,1965,190,62,62,1225,3.064516129032258,7310.67,1,0,0,0,0,1,0
1396,1476,54,116,305,1249,0.46551724137931033,1731.72,0,1,0,0,0,0,1
4814,3038,478,42,179,983,11.380952380952381,23321.05,0,1,0,0,0,0,1
344,1005,101,209,540,463,0.48325358851674644,407.49,0,1,0,0,0,1,0
2995,1064,278,128,665,1803,2.171875,5240.59,0,1,0,0,0,1,0
1029,2076,43,297,444,663,0.1447811447811448,1162.05,0,0,0,1,0,0,1
619,4859,687,238,519,1946,2.8865546218487395,1216.46,1,0,0,0,0,1,0
3312,1987,591,127,577,1281,4.653543307086614,8302.28,0,1,0,0,0,1,0
2509,2547,373,185,635,990,2.016216216216216,4256.9,1,0,0,0,0,1,0
107,1091,717,461,36,1617,1.5553145336225596,162.53,0,1,0,0,0,0,1
2625,3656,142,194,478,431,0.7319587628865979,3262.91,0,0,0,1,0,0,1
3523,4059,768,327,73,878,2.3486238532110093,6045.27,0,1,0,0,0,1,0
2119,3704,391,347,30,425,1.1268011527377522,3008.26,0,0,1,0,0,0,1
4690,1183,689,224,303,1431,3.075892857142857,9359.68,0,0,0,1,0,1,0
4382,534,975,230,347,1636,4.239130434782608,10833.72,1,0,0,0,0,1,0
3767,120,286,139,511,105,2.0575539568345325,6228.07,0,0,1,0,0,1,0
3771,3022,165,342,517,252,0.4824561403508772,4450.93,0,0,1,0,1,0,0
2901,2025,396,281,65,645,1.4092526690391458,4528.05,0,0,0,1,1,0,0
185,1572,544,255,627,1123,2.1333333333333333,320.28,1,0,0,0,0,1,0
3215,1199,209,132,453,178,1.5833333333333333,4906.56,0,0,0,1,1,0,0
4332,2737,284,17,529,1289,16.705882352941178,28284.99,0,1,0,0,0,1,0
2568,489,510,412,369,1156,1.2378640776699028,3783.44,0,0,0,1,1,0,0
3719,3513,468,425,37,1223,1.1011764705882352,5231.15,0,0,0,1,0,1,0
1736,2715,59,76,381,1729,0.7763157894736842,2330.6,0,1,0,0,1,0,0
3683,1454,979,124,219,720,7.895161290322581,12522.94,0,1,0,0,0,0,1
4109,4621,707,378,649,1081,1.8703703703703705,6667.66,1,0,0,0,0,0,1
3426,105,997,297,246,892,3.356902356902357,7433.58,0,0,0,1,1,0,0
2318,290,541,114,550,409,4.745614035087719,5834.93,0,1,0,0,0,1,0
2317,247,637,478,251,954,1.3326359832635983,3543.89,1,0,0,0,1,0,0
2469,4600,101,34,565,262,2.9705882352941178,4740.53,1,0,0,0,1,0,0
3738,4453,870,62,346,742,14.03225806451613,20129.33,0,1,0,0,0,0,1
2603,3650,465,256,715,654,1.81640625,4192.64,0,1,0,0,0,0,1
1043,4205,348,346,472,575,1.0057803468208093,1450.98,1,0,0,0,0,0,1
2937,1210,62,290,561,118,0.21379310344827587,3186.43,0,0,1,0,1,0,0
2760,3933,505,42,122,1509,12.023809523809524,12728.26,0,1,0,0,0,0,1
3036,724,644,296,326,971,2.175675675675676,5507.58,0,0,1,0,0,0,1
4544,4225,862,45,528,1345,19.155555555555555,33412.16,1,0,0,0,0,0,1
4047,2275,859,352,121,308,2.440340909090909,7220.27,0,0,0,1,0,1,0
1776,3249,786,388,139,490,2.0257731958762886,2993.38,0,0,1,0,0,1,0
1296,1178,13,248,87,1345,0.05241935483870968,1380.74,0,0,1,0,1,0,0
4205,3651,690,226,130,757,3.0530973451327434,8756.77,0,0,1,0,0,0,1
2887,2452,290,186,252,1917,1.5591397849462365,4490.37,0,0,1,0,1,0,0
1561,645,299,53,360,1380,5.6415094339622645,4550.26,0,0,1,0,1,0,0
3418,1295,82,313,430,648,0.26198083067092653,4022.85,0,0,1,0,0,0,1
766,2169,146,167,47,608,0.874251497005988,1021.63,0,0,0,1,1,0,0
2276,3458,859,278,591,737,3.0899280575539567,4511.01,0,0,0,1,0,0,1
3843,2538,777,180,501,1544,4.316666666666666,9259.53,0,0,0,1,0,0,1
700,716,980,230,425,1550,4.260869565217392,1730.48,0,0,1,0,0,1,0
2752,4344,662,409,375,24,1.6185819070904646,4326.9,1,0,0,0,1,0,0
4522,3443,402,239,111,1216,1.6820083682008369,7413.24,0,1,0,0,1,0,0
3924,1911,217,100,227,753,2.17,7058.63,0,0,1,0,0,0,1
4006,271,269,419,39,1001,0.6420047732696897,4955.94,0,0,0,1,0,1,0
1079,4242,939,468,135,349,2.0064102564102564,1805.93,1,0,0,0,0,1,0
2551,725,272,440,295,25,0.6181818181818182,3229.1,1,0,0,0,1,0,0
728,4163,792,430,610,1414,1.841860465116279,1142.82,0,0,1,0,0,1,0
1729,2354,514,140,34,1665,3.6714285714285713,3802.52,0,0,0,1,1,0,0
3796,552,559,419,428,1015,1.334128878281623,5394.71,0,1,0,0,1,0,0
3530,1518,212,235,68,599,0.902127659574468,4865.69,0,1,0,0,0,1,0
3774,853,745,234,703,1769,3.1837606837606836,8074.3,0,0,0,1,0,0,1
4029,3472,356,152,199,801,2.3421052631578947,6957.0,0,0,0,1,1,0,0
2865,2823,999,75,560,910,13.32,15268.74,1,0,0,0,1,0,0
4469,3110,61,37,259,959,1.6486486486486487,7104.51,0,0,1,0,1,0,0
4880,3011,602,134,674,1592,4.492537313432836,12327.9,0,0,1,0,1,0,0
215,1325,365,221,625,1214,1.6515837104072397,343.9,0,0,1,0,0,1,0
2103,267,732,431,137,1052,1.6983758700696057,3243.43,0,1,0,0,0,1,0
792,3785,528,437,381,541,1.208237986270023,1110.5,0,1,0,0,0,1,0
3262,185,372,446,524,491,0.8340807174887892,4145.62,0,1,0,0,0,1,0
1205,1777,54,89,238,488,0.6067415730337079,1555.54,0,0,1,0,1,0,0
3108,2082,836,247,284,791,3.3846153846153846,6590.68,0,0,0,1,0,0,1
2261,1586,387,141,688,172,2.74468085106383,4525.16,0,0,0,1,0,0,1
253,541,798,337,458,38,2.3679525222551927,452.17,0,0,1,0,0,1,0
3799,370,421,309,587,1969,1.3624595469255663,5647.6,0,0,1,0,1,0,0
4510,443,780,128,135,299,6.09375,13761.58,0,0,0,1,0,1,0
3886,1306,151,55,82,1290,2.7454545454545456,7651.62,0,0,0,1,0,0,1
1164,3181,267,93,595,1051,2.870967741935484,2216.62,0,1,0,0,0,1,0
4300,1357,806,291,654,648,2.7697594501718212,8099.95,1,0,0,0,1,0,0
2013,2391,923,361,209,748,2.556786703601108,3591.83,1,0,0,0,1,0,0
1316,1632,46,22,403,1781,2.090909090909091,2313.98,0,0,1,0,1,0,0
2501,3522,950,134,188,1476,7.08955223880597,8441.11,1,0,0,0,0,1,0
1872,4462,54,334,493,1493,0.16167664670658682,1978.75,1,0,0,0,0,0,1
2060,1753,929,181,255,1109,5.132596685082873,5366.63,1,0,0,0,1,0,0
2880,338,641,243,323,926,2.6378600823045266,5391.2,0,1,0,0,0,0,1
4904,1014,55,190,674,13,0.2894736842105263,5618.64,0,1,0,0,0,0,1
4846,1538,661,60,425,1594,11.016666666666667,21952.16,0,0,0,1,0,1,0
2971,3116,574,278,415,259,2.064748201438849,5284.3,0,0,1,0,0,1,0
760,1560,310,178,167,980,1.7415730337078652,1245.49,1,0,0,0,0,0,1
2735,3179,297,404,590,1124,0.7351485148514851,3375.97,0,0,0,1,1,0,0
2429,2358,795,430,485,616,1.8488372093023255,3887.08,0,1,0,0,1,0,0
4054,466,278,325,436,1285,0.8553846153846154,5270.29,1,0,0,0,0,1,0
2550,3091,909,297,687,278,3.0606060606060606,5045.51,0,0,1,0,1,0,0
1232,3841,800,438,532,954,1.82648401826484,2056.95,1,0,0,0,0,0,1
799,185,71,499,608,1090,0.14228456913827656,863.14,0,1,0,0,1,0,0
2138,2593,575,283,481,1625,2.0318021201413425,3610.65,1,0,0,0,0,1,0
4747,4815,979,358,180,808,2.7346368715083798,9102.38,1,0,0,0,0,0,1
4600,231,960,216,607,1624,4.444444444444445,11023.59,1,0,0,0,0,0,1
4657,1003,590,157,71,1402,3.7579617834394905,10226.95,1,0,0,0,1,0,0
2279,3556,251,309,702,1541,0.8122977346278317,3055.45,0,1,0,0,1,0,0
2938,1321,945,429,441,656,2.202797202797203,5302.45,0,0,0,1,0,0,1
973,1863,791,462,644,1141,1.7121212121212122,1478.23,1,0,0,0,0,1,0
183,2904,773,497,139,783,1.5553319919517103,284.63,0,0,1,0,0,1,0
1522,1326,363,46,102,499,7.891304347826087,5449.82,1,0,0,0,1,0,0
2775,1384,805,170,468,205,4.735294117647059,7212.39,0,0,1,0,0,1,0
3280,789,977,475,283,587,2.056842105263158,5671.94,0,0,1,0,0,0,1
4416,4882,985,392,29,1104,2.5127551020408165,8424.45,1,0,0,0,0,1,0
4075,4981,872,284,18,1042,3.0704225352112675,7890.02,1,0,0,0,0,0,1
1491,4535,80,444,687,1753,0.18018018018018017,1632.63,0,0,1,0,1,0,0
3318,4607,844,297,508,1967,2.8417508417508417,6627.4,0,1,0,0,0,1,0
4307,2096,422,115,601,614,3.6695652173913045,9814.47,0,0,0,1,0,0,1
714,4481,621,31,20,1000,20.032258064516128,5137.42,0,0,1,0,1,0,0
3071,1209,70,242,326,644,0.2892561983471074,3532.83,0,1,0,0,0,0,1
3665,529,624,131,356,821,4.763358778625954,9063.24,0,0,0,1,0,1,0
3676,4226,461,138,433,58,3.3405797101449277,7986.25,0,0,0,1,0,0,1
4670,3881,402,319,399,1136,1.2601880877742946,6905.59,0,0,0,1,1,0,0
370,702,640,226,18,597,2.831858407079646,699.53,1,0,0,0,1,0,0
4166,539,538,157,550,1867,3.426751592356688,8975.76,1,0,0,0,0,1,0
2568,1084,314,67,376,1850,4.686567164179104,6493.22,0,0,1,0,1,0,0
1490,2018,200,428,601,1652,0.4672897196261682,1742.85,1,0,0,0,0,1,0
3454,4607,733,246,340,315,2.9796747967479673,7125.78,0,1,0,0,1,0,0
4235,627,87,79,150,162,1.1012658227848102,5717.45,0,0,0,1,0,1,0
3707,4505,567,463,716,1822,1.224622030237581,5305.85,0,0,0,1,1,0,0
2683,3096,614,198,233,1974,3.101010101010101,5480.83,0,0,0,1,0,1,0
4173,3567,898,251,104,324,3.5776892430278884,9364.43,1,0,0,0,0,0,1
3175,1461,534,72,623,718,7.416666666666667,10393.15,1,0,0,0,0,0,1
4006,803,749,494,221,1355,1.5161943319838056,6183.2,1,0,0,0,0,1,0
389,762,310,250,26,580,1.24,534.06,0,1,0,0,1,0,0
2580,464,958,454,64,1946,2.1101321585903086,4559.82,1,0,0,0,1,0,0
3352,1022,26,194,254,899,0.13402061855670103,3568.62,1,0,0,0,0,1,0
378,3956,824,268,249,760,3.074626865671642,779.05,1,0,0,0,1,0,0
3024,275,583,238,131,502,2.4495798319327733,5562.02,0,1,0,0,0,1,0
680,1035,443,232,30,57,1.9094827586206897,1074.9,1,0,0,0,0,0,1
353,481,52,108,10,1189,0.48148148148148145,411.39,0,0,1,0,0,1,0
4376,405,77,256,89,1190,0.30078125,4898.6,1,0,0,0,1,0,0
4876,4797,389,54,430,297,7.203703703703703,16780.34,0,0,1,0,1,0,0
924,2490,221,408,147,1028,0.5416666666666666,1125.8,0,1,0,0,0,1,0
3932,2303,212,282,127,410,0.75177304964539,5258.99,0,0,1,0,0,1,0
799,4907,735,408,698,807,1.8014705882352942,1236.65,0,1,0,0,0,1,0
1480,1565,118,14,124,1901,8.428571428571429,5225.71,1,0,0,0,0,1,0
3996,3371,977,479,619,1130,2.0396659707724427,7051.93,1,0,0,0,0,0,1
1773,502,293,439,341,620,0.6674259681093394,2282.05,0,0,1,0,1,0,0
2827,4809,950,20,518,1706,47.5,46488.77,1,0,0,0,1,0,0
3256,2770,946,457,51,779,2.0700218818380742,5761.36,0,0,1,0,0,1,0
3488,1901,615,357,398,779,1.7226890756302522,5811.5,0,1,0,0,0,1,0
4407,2750,234,407,314,566,0.5749385749385749,5217.62,1,0,0,0,0,1,0
483,276,746,48,648,998,15.541666666666666,2778.28,1,0,0,0,0,0,1
441,4644,760,460,514,166,1.6521739130434783,672.02,1,0,0,0,0,0,1
2087,842,127,448,502,1278,0.28348214285714285,2449.82,0,0,0,1,0,1,0
4159,2448,941,51,530,788,18.45098039215686,28146.68,0,0,0,1,1,0,0
3209,4502,612,212,697,666,2.8867924528301887,6343.37,0,0,1,0,0,0,1
4182,850,349,103,419,128,3.3883495145631066,9154.23,0,0,0,1,1,0,0
4615,968,810,495,194,1510,1.6363636363636365,7350.6,1,0,0,0,0,0,1
2898,4162,290,14,312,76,20.714285714285715,21043.76,0,0,0,1,0,1,0
3340,4067,500,61,299,887,8.19672131147541,12068.01,0,0,1,0,0,1,0
2088,313,28,159,329,1245,0.1761006289308176,2213.15,0,0,0,1,1,0,0
3514,1717,184,214,476,782,0.8598130841121495,4632.08,0,1,0,0,0,1,0
1949,2630,478,309,584,434,1.5469255663430421,2916.07,0,1,0,0,1,0,0
405,3433,627,380,117,635,1.65,605.55,0,0,0,1,0,1,0
3713,1697,810,478,264,1561,1.6945606694560669,6055.98,0,1,0,0,0,1,0
2849,611,769,196,517,1463,3.923469387755102,6803.64,0,1,0,0,1,0,0
1235,352,844,494,519,1459,1.708502024291498,2048.1,0,0,0,1,0,1,0
305,4233,151,162,21,1642,0.9320987654320988,401.96,0,1,0,0,0,0,1
4691,728,472,392,477,1642,1.2040816326530612,6914.72,0,0,1,0,0,1,0
3550,3576,938,125,549,615,7.504,12325.19,0,0,1,0,1,0,0
3911,1086,307,158,173,986,1.9430379746835442,6686.08,1,0,0,0,0,1,0
3722,1825,479,229,62,1802,2.091703056768559,6570.21,0,0,1,0,0,0,1
3699,2193,714,201,206,526,3.5522388059701493,8389.94,1,0,0,0,0,1,0
2651,1801,872,242,613,1157,3.603305785123967,5600.41,1,0,0,0,0,1,0
4408,404,824,333,631,441,2.4744744744744747,8271.43,0,0,0,1,0,0,1
409,4178,812,230,179,1558,3.5304347826086957,904.01,0,1,0,0,0,1,0
2808,2380,382,56,644,587,6.821428571428571,8800.51,0,0,0,1,0,1,0
